0.000000000000000000e+00,2.330899999999998862e+00
1.000000000000000000e+00,2.344199999999999839e+00
4.000000000000000000e+00,2.331800000000000317e+00
5.000000000000000000e+00,2.322799999999998199e+00
6.000000000000000000e+00,2.318899999999998407e+00
7.000000000000000000e+00,2.299199999999997246e+00
8.000000000000000000e+00,2.294999999999999041e+00
1.100000000000000000e+01,2.285299999999998555e+00
1.200000000000000000e+01,2.285799999999997389e+00
1.400000000000000000e+01,2.310299999999999798e+00
1.500000000000000000e+01,2.322899999999997966e+00
1.800000000000000000e+01,2.337999999999997414e+00
1.900000000000000000e+01,2.346299999999999386e+00
2.000000000000000000e+01,2.350299999999999834e+00
2.200000000000000000e+01,2.348300000000000054e+00
2.500000000000000000e+01,2.354199999999998738e+00
2.600000000000000000e+01,2.364100000000000534e+00
2.700000000000000000e+01,2.385899999999997689e+00
2.800000000000000000e+01,2.416100000000001025e+00
2.900000000000000000e+01,2.446399999999997910e+00
3.200000000000000000e+01,2.430599999999999206e+00
3.300000000000000000e+01,2.401399999999999757e+00
3.400000000000000000e+01,2.466499999999998138e+00
3.500000000000000000e+01,2.437499999999998224e+00
3.600000000000000000e+01,2.473899999999998656e+00
3.900000000000000000e+01,2.476599999999998580e+00
4.000000000000000000e+01,2.496399999999998620e+00
4.100000000000000000e+01,2.500400000000000844e+00
4.200000000000000000e+01,2.466599999999997017e+00
4.300000000000000000e+01,2.458099999999998175e+00
4.700000000000000000e+01,2.452000000000000846e+00
4.800000000000000000e+01,2.441799999999998860e+00
4.900000000000000000e+01,2.456999999999998963e+00
5.000000000000000000e+01,2.452599999999998559e+00
5.300000000000000000e+01,2.475299999999996281e+00
5.400000000000000000e+01,2.463699999999998447e+00
5.500000000000000000e+01,2.488599999999999035e+00
5.600000000000000000e+01,2.503999999999998671e+00
5.700000000000000000e+01,2.508799999999999919e+00
6.000000000000000000e+01,2.516899999999997029e+00
6.100000000000000000e+01,2.535699999999996734e+00
6.200000000000000000e+01,2.563999999999998280e+00
6.300000000000000000e+01,2.606899999999999551e+00
6.700000000000000000e+01,2.601600000000000357e+00
6.800000000000000000e+01,2.638499999999998735e+00
6.900000000000000000e+01,2.610500000000000931e+00
7.000000000000000000e+01,2.583999999999996966e+00
7.100000000000000000e+01,2.639699999999996827e+00
7.400000000000000000e+01,2.626099999999999213e+00
7.500000000000000000e+01,2.611700000000000799e+00
7.600000000000000000e+01,2.570199999999999818e+00
7.700000000000000000e+01,2.606999999999998430e+00
7.800000000000000000e+01,2.573000000000000398e+00
8.100000000000000000e+01,2.542299999999998228e+00
8.200000000000000000e+01,2.551899999999997171e+00
8.300000000000000000e+01,2.586999999999999744e+00
8.400000000000000000e+01,2.595699999999999896e+00
8.500000000000000000e+01,2.610199999999997189e+00
8.800000000000000000e+01,2.607799999999997453e+00
8.900000000000000000e+01,2.597800000000000331e+00
9.000000000000000000e+01,2.598999999999996646e+00
9.100000000000000000e+01,2.585499999999999687e+00
9.200000000000000000e+01,2.571900000000000297e+00
9.500000000000000000e+01,2.570999999999999730e+00
9.600000000000000000e+01,2.602299999999998725e+00
9.700000000000000000e+01,2.599499999999997257e+00
9.900000000000000000e+01,2.628699999999999370e+00
1.020000000000000000e+02,2.670499999999999652e+00
1.030000000000000000e+02,2.688300000000000800e+00
1.040000000000000000e+02,2.698899999999998300e+00
1.050000000000000000e+02,2.678599999999998538e+00
1.060000000000000000e+02,2.678199999999999470e+00
1.090000000000000000e+02,2.699299999999999145e+00
1.100000000000000000e+02,2.685800000000002186e+00
1.110000000000000000e+02,2.712299999999998157e+00
1.120000000000000000e+02,2.701499999999999346e+00
1.130000000000000000e+02,2.714399999999997704e+00
1.160000000000000000e+02,2.674399999999999444e+00
1.170000000000000000e+02,2.658399999999996766e+00
1.180000000000000000e+02,2.660499999999998089e+00
1.190000000000000000e+02,2.672299999999999898e+00
1.200000000000000000e+02,2.707899999999999530e+00
1.230000000000000000e+02,2.713000000000000078e+00
1.240000000000000000e+02,2.704499999999999460e+00
1.250000000000000000e+02,2.692800000000000082e+00
1.260000000000000000e+02,2.685199999999999143e+00
1.270000000000000000e+02,2.695299999999998697e+00
1.300000000000000000e+02,2.693799999999997752e+00
1.310000000000000000e+02,2.663499999999999979e+00
1.320000000000000000e+02,2.630699999999999150e+00
1.330000000000000000e+02,2.590900000000001313e+00
1.340000000000000000e+02,2.575899999999998968e+00
1.370000000000000000e+02,2.580599999999998673e+00
1.380000000000000000e+02,2.593500000000001471e+00
1.390000000000000000e+02,2.577599999999998559e+00
1.400000000000000000e+02,2.588899999999997981e+00
1.410000000000000000e+02,2.599099999999999966e+00
1.440000000000000000e+02,2.615499999999997272e+00
1.450000000000000000e+02,2.641699999999998383e+00
1.460000000000000000e+02,2.642100000000001003e+00
1.470000000000000000e+02,2.654299999999999216e+00
1.480000000000000000e+02,2.662999999999997591e+00
1.510000000000000000e+02,2.682900000000000063e+00
1.520000000000000000e+02,2.674299999999997901e+00
1.530000000000000000e+02,2.685600000000000875e+00
1.540000000000000000e+02,2.667700000000000848e+00
1.550000000000000000e+02,2.662100000000001465e+00
1.580000000000000000e+02,2.751500000000000057e+00
1.590000000000000000e+02,2.752099999999997770e+00
1.600000000000000000e+02,2.734499999999998820e+00
1.620000000000000000e+02,2.712799999999998768e+00
1.650000000000000000e+02,2.735800000000000232e+00
1.660000000000000000e+02,2.734499999999999709e+00
1.670000000000000000e+02,2.706099999999997507e+00
1.680000000000000000e+02,2.712299999999999933e+00
1.690000000000000000e+02,2.695099999999999163e+00
1.720000000000000000e+02,2.665599999999997749e+00
1.730000000000000000e+02,2.678899999999999615e+00
1.740000000000000000e+02,2.677599999999997316e+00
1.750000000000000000e+02,2.654999999999998472e+00
1.760000000000000000e+02,2.664899999999997604e+00
1.790000000000000000e+02,2.702799999999999869e+00
1.800000000000000000e+02,2.681599999999999540e+00
1.810000000000000000e+02,2.691699999999999093e+00
1.820000000000000000e+02,2.684300000000000352e+00
1.830000000000000000e+02,2.688499999999998558e+00
1.860000000000000000e+02,2.678099999999997927e+00
1.870000000000000000e+02,2.685399999999998677e+00
1.880000000000000000e+02,2.688099999999998602e+00
1.890000000000000000e+02,2.678799999999999848e+00
1.900000000000000000e+02,2.666699999999998738e+00
1.930000000000000000e+02,2.645600000000000840e+00
1.940000000000000000e+02,2.631700000000000372e+00
1.950000000000000000e+02,2.646399999999998975e+00
1.960000000000000000e+02,2.656500000000000306e+00
1.970000000000000000e+02,2.652600000000000513e+00
2.000000000000000000e+02,2.698299999999998811e+00
2.020000000000000000e+02,2.706699999999999662e+00
2.030000000000000000e+02,2.734400000000000830e+00
2.040000000000000000e+02,2.737699999999999356e+00
2.070000000000000000e+02,2.771299999999998320e+00
2.080000000000000000e+02,2.759999999999997122e+00
2.100000000000000000e+02,2.782599999999997742e+00
2.110000000000000000e+02,2.770999999999998131e+00
2.140000000000000000e+02,2.781200000000000117e+00
2.150000000000000000e+02,2.782599999999997742e+00
2.160000000000000000e+02,2.786799999999998612e+00
2.170000000000000000e+02,2.775699999999997836e+00
2.180000000000000000e+02,2.780200000000000671e+00
2.210000000000000000e+02,2.779399999999998983e+00
2.220000000000000000e+02,2.779699999999998283e+00
2.230000000000000000e+02,2.777600000000000513e+00
2.240000000000000000e+02,2.819999999999998508e+00
2.250000000000000000e+02,2.834000000000002295e+00
2.280000000000000000e+02,2.868299999999999628e+00
2.290000000000000000e+02,2.894600000000000506e+00
2.300000000000000000e+02,2.925499999999998657e+00
2.310000000000000000e+02,2.915999999999997705e+00
2.320000000000000000e+02,2.918700000000000294e+00
2.350000000000000000e+02,2.942100000000000826e+00
2.360000000000000000e+02,2.940199999999997260e+00
2.370000000000000000e+02,2.931799999999998185e+00
2.380000000000000000e+02,2.909899999999998599e+00
2.390000000000000000e+02,2.923799999999998178e+00
2.420000000000000000e+02,2.914799999999998725e+00
2.430000000000000000e+02,2.930199999999999250e+00
2.440000000000000000e+02,2.941399999999998904e+00
2.450000000000000000e+02,2.970700000000000784e+00
2.460000000000000000e+02,3.007399999999999629e+00
2.490000000000000000e+02,3.030099999999999127e+00
2.510000000000000000e+02,3.035999999999997812e+00
2.520000000000000000e+02,3.022799999999999265e+00
2.530000000000000000e+02,3.046499999999999098e+00
2.560000000000000000e+02,3.057800000000000296e+00
2.570000000000000000e+02,3.029999999999998472e+00
2.590000000000000000e+02,3.012399999999999523e+00
2.600000000000000000e+02,3.005099999999998772e+00
2.630000000000000000e+02,3.006199999999998873e+00
2.640000000000000000e+02,3.026000000000000689e+00
2.650000000000000000e+02,3.038499999999999979e+00
2.660000000000000000e+02,3.040300000000000225e+00
2.670000000000000000e+02,3.046699999999998631e+00
2.700000000000000000e+02,3.057900000000000063e+00
2.710000000000000000e+02,3.036799999999998612e+00
2.730000000000000000e+02,3.026699999999998170e+00
2.740000000000000000e+02,2.990600000000001479e+00
2.770000000000000000e+02,2.983699999999998909e+00
2.790000000000000000e+02,2.940199999999998148e+00
2.800000000000000000e+02,2.893500000000000405e+00
2.810000000000000000e+02,2.911799999999999500e+00
2.850000000000000000e+02,2.958599999999997898e+00
2.860000000000000000e+02,2.913700000000000401e+00
2.870000000000000000e+02,2.880299999999999194e+00
2.880000000000000000e+02,2.891700000000001047e+00
2.910000000000000000e+02,2.905399999999999316e+00
2.920000000000000000e+02,2.900299999999998768e+00
2.930000000000000000e+02,2.895399999999997753e+00
2.940000000000000000e+02,2.872599999999998488e+00
2.950000000000000000e+02,2.907799999999999052e+00
2.980000000000000000e+02,2.889999999999997904e+00
2.990000000000000000e+02,2.904100000000000570e+00
3.000000000000000000e+02,2.924699999999998745e+00
3.010000000000000000e+02,2.937499999999999112e+00
3.020000000000000000e+02,2.915099999999998026e+00
3.050000000000000000e+02,2.823899999999999189e+00
3.060000000000000000e+02,2.828999999999997961e+00
3.070000000000000000e+02,2.863100000000000200e+00
3.080000000000000000e+02,2.860699999999998688e+00
3.120000000000000000e+02,2.920700000000000074e+00
3.130000000000000000e+02,2.915799999999999947e+00
3.140000000000000000e+02,2.874799999999998690e+00
3.150000000000000000e+02,2.865100000000000868e+00
3.160000000000000000e+02,2.863699999999999690e+00
3.190000000000000000e+02,2.883399999999999963e+00
3.200000000000000000e+02,2.869099999999998651e+00
3.210000000000000000e+02,2.861899999999999444e+00
3.220000000000000000e+02,2.842699999999998006e+00
3.230000000000000000e+02,2.831699999999998774e+00
3.260000000000000000e+02,2.850799999999998668e+00
3.280000000000000000e+02,2.888399999999998968e+00
3.290000000000000000e+02,2.921100000000000030e+00
3.300000000000000000e+02,2.924499999999998323e+00
3.330000000000000000e+02,2.913099999999997358e+00
3.340000000000000000e+02,2.890699999999998937e+00
3.350000000000000000e+02,2.889299999999998647e+00
3.360000000000000000e+02,2.884599999999998943e+00
3.370000000000000000e+02,2.894999999999996909e+00
3.400000000000000000e+02,2.913499999999999979e+00
3.410000000000000000e+02,2.909999999999999254e+00
3.420000000000000000e+02,2.916500000000000981e+00
3.430000000000000000e+02,2.923499999999997989e+00
3.440000000000000000e+02,2.981699999999997353e+00
3.470000000000000000e+02,2.979599999999998694e+00
3.480000000000000000e+02,2.964000000000000412e+00
3.490000000000000000e+02,2.935199999999999143e+00
3.500000000000000000e+02,2.929199999999999804e+00
3.510000000000000000e+02,2.908699999999998731e+00
3.540000000000000000e+02,2.914500000000000313e+00
3.550000000000000000e+02,2.930799999999998739e+00
3.560000000000000000e+02,2.916900000000000936e+00
3.580000000000000000e+02,2.923000000000000043e+00
3.610000000000000000e+02,2.906199999999999228e+00
3.620000000000000000e+02,2.906299999999998995e+00
3.630000000000000000e+02,2.918599999999999639e+00
3.640000000000000000e+02,2.917699999999999072e+00
3.650000000000000000e+02,2.913899999999998158e+00
3.680000000000000000e+02,2.964199999999999058e+00
3.690000000000000000e+02,2.985199999999998965e+00
3.700000000000000000e+02,3.002399999999998847e+00
3.710000000000000000e+02,2.999299999999997191e+00
3.720000000000000000e+02,3.021400000000000752e+00
3.750000000000000000e+02,3.037699999999999179e+00
3.760000000000000000e+02,3.033199999999999008e+00
3.770000000000000000e+02,3.028500000000000192e+00
3.780000000000000000e+02,3.023500000000000298e+00
3.790000000000000000e+02,3.048399999999998222e+00
3.820000000000000000e+02,3.036499999999998423e+00
3.830000000000000000e+02,3.040199999999998681e+00
3.840000000000000000e+02,3.042199999999999349e+00
3.850000000000000000e+02,3.012599999999999945e+00
3.860000000000000000e+02,3.003799999999999137e+00
3.890000000000000000e+02,3.021399999999998975e+00
3.900000000000000000e+02,3.008799999999999919e+00
3.910000000000000000e+02,3.001399999999998514e+00
3.920000000000000000e+02,2.969299999999999606e+00
3.930000000000000000e+02,2.955299999999998484e+00
3.960000000000000000e+02,2.945599999999998886e+00
3.970000000000000000e+02,2.951899999999999302e+00
3.980000000000000000e+02,2.916399999999999437e+00
3.990000000000000000e+02,2.911799999999999500e+00
4.000000000000000000e+02,2.923199999999998688e+00
4.030000000000000000e+02,2.947299999999998477e+00
4.050000000000000000e+02,2.921799999999998398e+00
4.060000000000000000e+02,2.931000000000000050e+00
4.070000000000000000e+02,2.929499999999999993e+00
4.100000000000000000e+02,2.946099999999999941e+00
4.110000000000000000e+02,2.977399999999999824e+00
4.120000000000000000e+02,2.956099999999998396e+00
4.130000000000000000e+02,2.970499999999999918e+00
4.140000000000000000e+02,2.951599999999999113e+00
4.170000000000000000e+02,2.936699999999999200e+00
4.180000000000000000e+02,2.943700000000000649e+00
4.190000000000000000e+02,2.936299999999998800e+00
4.200000000000000000e+02,2.927999999999999936e+00
4.210000000000000000e+02,2.992499999999999272e+00
4.240000000000000000e+02,2.965399999999998926e+00
4.250000000000000000e+02,2.936100000000000154e+00
4.260000000000000000e+02,2.925299999999997791e+00
4.270000000000000000e+02,2.908799999999999386e+00
4.280000000000000000e+02,2.908199999999998564e+00
4.310000000000000000e+02,2.915999999999998593e+00
4.320000000000000000e+02,2.914399999999998769e+00
4.330000000000000000e+02,2.890699999999999381e+00
4.340000000000000000e+02,2.891499999999998405e+00
4.350000000000000000e+02,2.866999999999998661e+00
4.380000000000000000e+02,2.870399999999999618e+00
4.390000000000000000e+02,2.898600000000000065e+00
4.400000000000000000e+02,2.868399999999999395e+00
4.410000000000000000e+02,2.841699999999999893e+00
4.420000000000000000e+02,2.867599999999999927e+00
4.450000000000000000e+02,2.858499999999999819e+00
4.460000000000000000e+02,2.866799999999998683e+00
4.480000000000000000e+02,2.872399999999998510e+00
4.490000000000000000e+02,2.876299999999999635e+00
4.520000000000000000e+02,2.868799999999999351e+00
4.530000000000000000e+02,2.837699999999999889e+00
4.540000000000000000e+02,2.835899999999999643e+00
4.550000000000000000e+02,2.816999999999999726e+00
4.560000000000000000e+02,2.822099999999999387e+00
4.590000000000000000e+02,2.812799999999999301e+00
4.610000000000000000e+02,2.840599999999999348e+00
4.620000000000000000e+02,2.861799999999999677e+00
4.630000000000000000e+02,2.849099999999999078e+00
4.660000000000000000e+02,2.833099999999999952e+00
4.670000000000000000e+02,2.835399999999999476e+00
4.680000000000000000e+02,2.846699999999999342e+00
4.700000000000000000e+02,2.854500000000000259e+00
4.730000000000000000e+02,2.839799999999999436e+00
4.740000000000000000e+02,2.831199999999999495e+00
4.750000000000000000e+02,2.813999999999998725e+00
4.770000000000000000e+02,2.848899999999999100e+00
4.800000000000000000e+02,2.843999999999999417e+00
4.810000000000000000e+02,2.820800000000000196e+00
4.820000000000000000e+02,2.818899999999999739e+00
4.830000000000000000e+02,2.812899999999999512e+00
4.840000000000000000e+02,2.795499999999999652e+00
4.870000000000000000e+02,2.804899999999999061e+00
4.880000000000000000e+02,2.849099999999999078e+00
4.890000000000000000e+02,2.962499999999999467e+00
4.900000000000000000e+02,2.924199999999999910e+00
4.910000000000000000e+02,2.927299999999998459e+00
4.940000000000000000e+02,2.944899999999999185e+00
4.960000000000000000e+02,2.952700000000000102e+00
4.970000000000000000e+02,2.962300000000001710e+00
4.980000000000000000e+02,2.970199999999999729e+00
5.010000000000000000e+02,2.976699999999999680e+00
5.020000000000000000e+02,2.963699999999999335e+00
5.030000000000000000e+02,2.990199999999999747e+00
5.040000000000000000e+02,2.987000000000000099e+00
5.050000000000000000e+02,2.976199999999999513e+00
5.080000000000000000e+02,2.995199999999998752e+00
5.090000000000000000e+02,2.944500000000000117e+00
5.100000000000000000e+02,2.936799999999999411e+00
5.110000000000000000e+02,2.934599999999999209e+00
5.120000000000000000e+02,2.957499999999999130e+00
5.150000000000000000e+02,2.955999999999999961e+00
5.160000000000000000e+02,2.949499999999998678e+00
5.170000000000000000e+02,2.941899999999998183e+00
5.180000000000000000e+02,2.948799999999998089e+00
5.190000000000000000e+02,2.902799999999998271e+00
5.220000000000000000e+02,2.903900000000000592e+00
5.230000000000000000e+02,2.897100000000000453e+00
5.240000000000000000e+02,2.893100000000000449e+00
5.250000000000000000e+02,2.891900000000000137e+00
5.260000000000000000e+02,2.929100000000000037e+00
5.290000000000000000e+02,2.919599999999998197e+00
5.300000000000000000e+02,2.934999999999999609e+00
5.310000000000000000e+02,2.924999999999998490e+00
5.320000000000000000e+02,2.931000000000000050e+00
5.330000000000000000e+02,2.927099999999998925e+00
5.360000000000000000e+02,2.906199999999999228e+00
5.370000000000000000e+02,2.909700000000001729e+00
5.380000000000000000e+02,2.893599999999999728e+00
5.390000000000000000e+02,2.854800000000000004e+00
5.400000000000000000e+02,2.929299999999999127e+00
